chunk_id,codigo_ramo,nombre_ramo,semestre,tipo_documento,ruta_archivo,texto
ACI309_8,ACI309,Datos y Decisiones,3,programa,documentos/semestre_03/03_ACI309_datos_y_decisiones.pdf,"troducción a los algoritmos éticos, transparencia algorítmica y riesgo de los
algoritmos.
4 Contexto global de los datos • Capacidades de trabajo individual, trabajo en equipo y colaborativo
• Demuestra actitud ética frente al manejo de datos y toma de decisiones
 6. ESTRATEGIAS METODOLÓGICAS
Los métodos de enseñanza utilizados en la asignatura son los siguientes:  
1. Método tradicional:  a través de este método, el docente informa a los estudiantes sobre diversos saberes (conceptuales, procedimentales y
actitudinales) mediante clases expositivas y demostraciones, complementadas por libros de texto.
2. Método facilitador de la comprensión : a través de este método, el docente ayuda a los estudiantes a construir significado para comprender ideas y
procesos claves; los guía en discusiones en torno a problemas complejos, textos, casos, proyectos o situaciones mediante el cuestionamiento, el
establecimiento de pruebas y la reflexión sobre procesos.
3. Método de revisión del desempeño : a través de este método, el docente genera las condiciones necesarias para el desarrollo de las habilidades del
estudiante y permite que este se desempeñe autónomamente en diversos contextos de aprendizaje. De igual modo, el docente establece resultados de
aprendizaje claros en torno al desempeño del estudiante y supervisa, a través del modelamiento y la retroalimentación, el desarrollo de las habilidades.
 
 7. EVALUACIÓN
    7.1. PONDERACIONES
Modalidad / Jornada Ponderación Componente % Compone"
ACI309_9,ACI309,Datos y Decisiones,3,programa,documentos/semestre_03/03_ACI309_datos_y_decisiones.pdf,"s de
aprendizaje claros en torno al desempeño del estudiante y supervisa, a través del modelamiento y la retroalimentación, el desarrollo de las habilidades.
 
 7. EVALUACIÓN
    7.1. PONDERACIONES
Modalidad / Jornada Ponderación Componente % Componente Subcomponente % Subcomponente

[Página 3]
Publicado por: DIRECCIÓN DE CATÁLOGO CURRICULAR
Fecha: 13 febrero 2026
Página: 3 de 3
TODOS 91
EXAMEN 40 EXAMEN 100
CATEDRA 30 CATEDRA 1 100
EJERCICIO 30
EJERCICIO 1 25
EJERCICIO 2 25
EJERCICIO 3 25
EJERCICIO 4 25
Nota Informativa:
Para revisar un ejemplo, ingresa a MiUDLA sección Centro de Ayuda o selecciona el link:
http://miudla-servicios.udla.cl:9000/ayuda_miudla/calculonotas_estudiante.html
    7.2. ESTRATEGIA EVALUATIVA
Modalidad /
Jornada Subcomponente Resultado(s) de
Aprendizaje
Unidad que
se evalúa
Procedimiento
Evaluativo
Instrumento
Evaluativo
TODOS CATEDRA 1 RAA1, RAA2 1,2 Situación tipo prueba mixta Rúbrica
TODOS EJERCICIO 1 RAA1, RAA2 1,2 Situación tipo prueba mixta Rúbrica
TODOS EJERCICIO 2 RAA3, RAA4 2,3 Situación tipo prueba mixta Rúbrica
TODOS EJERCICIO 3 RAA3, RAA4, RAA5 2,3 Estudio de caso Rúbrica
TODOS EJERCICIO 4 RAA3, RAA4, RAA5, RAA6 2,3,4 Estudio de caso Rúbrica
TODOS EXAMEN RAA2, RAA3, RAA4, RAA5, RAA6 2,3,4 Situación tipo prueba mixta Rúbrica
    7.3. DESCRIPCIÓN DE LA ESTRATEGIA EVALUATIVA Y NORMATIVA
Modalidad /
Jornada Subcomponente Peso Descripción
TODOS OTRA  COND.  DE
APROBACION --
La estrategia evaluativa de la asignatura combina procedimientos formati"
ACI309_10,ACI309,Datos y Decisiones,3,programa,documentos/semestre_03/03_ACI309_datos_y_decisiones.pdf,"ión tipo prueba mixta Rúbrica
    7.3. DESCRIPCIÓN DE LA ESTRATEGIA EVALUATIVA Y NORMATIVA
Modalidad /
Jornada Subcomponente Peso Descripción
TODOS OTRA  COND.  DE
APROBACION --
La estrategia evaluativa de la asignatura combina procedimientos formativos y sumativos, articulados con
los resultados de aprendizaje y metodologías activas. Cada unidad contiene instancias evaluativas
alineadas a las habilidades y contenidos abordados. La evaluación final es de carácter integrador, mediante
un examen final que requiere aplicar los conocimientos adquiridos a lo largo del curso.
Se emplean instrumentos como rúbricas, listas de cotejo y pautas de evaluación estructurada, que
permiten valorar no solo el producto final, sino también el proceso de desarrollo, especialmente en
actividades colaborativas y proyectos.
Esta asignatura no es eximible.
Las evaluaciones del curso se califican en una escala de 1.0 a 7.0. La calificación mínima para aprobar es
un 4.0 que corresponde a alcanzar un 60% de lo exigido en las distintas evaluaciones.
En relación con la integridad académica, no se aceptará plagio ni copia en presentaciones orales, escritas o
visuales. Cualquier estudiante que incurra en estas faltas será sancionado con nota 1,0, conforme al
Reglamento del Alumno de la Universidad de Las Américas (Art. 75 y 77). Se entiende por plagio el uso total
o parcial de un trabajo, idea o creación de otra persona sin citar la fuente correspondiente, lo cual
constituye una falta grave de carácter éti"
ACI309_11,ACI309,Datos y Decisiones,3,programa,documentos/semestre_03/03_ACI309_datos_y_decisiones.pdf,"glamento del Alumno de la Universidad de Las Américas (Art. 75 y 77). Se entiende por plagio el uso total
o parcial de un trabajo, idea o creación de otra persona sin citar la fuente correspondiente, lo cual
constituye una falta grave de carácter ético.
 8. RECURSOS DE APRENDIZAJE
    8.1 BIBLIOGRAFÍA BÁSICA
Autor(es) Año Título Lugar Editorial Ejemplares Disponibilidad
digitalizado
James, Gareth 2021 An introduction to statistical learning NEW YORK SPRINGER 7
Cotton, Richard 2013 Learning R BEIJING
ASEBASTOPOL OREILLY 7
Garcia Perez, Alfonso 2010 Estadistica básica con R MADRID
UNIVERSIDAD
NACIONAL  DE
EDUCACION  A
DISTANCIA
10
Notas al Pie:"
ING103_0,ING103,Economía Circular y Desarrollo Sostenible,3,programa,documentos/semestre_03/03_ING103_economia_circular_y_desarrollo_sostenible.pdf,"[Página 1]
Publicado por: DIRECCIÓN DE CATÁLOGO CURRICULAR
Fecha: 17 marzo 2023
Página: 1 de 3
FAC.  DE  INGENIERÍA  Y  NEGOCIOS,
INGENIERÍA  
Programa: ING103 
ECONOMÍA CIRCULAR Y DESARROLLO SOSTENIBLE 
Versión: 202310 
PROGRAMA DE ASIGNATURA: ECONOMÍA CIRCULAR Y DESARROLLO SOSTENIBLE - ING103.
1. IDENTIFICACIÓN DE LA ASIGNATURA
Sigla ING103 
Nombre ECONOMÍA CIRCULAR Y DESARROLLO SOSTENIBLE 
Créditos Totales (SCUDLA) 5 
Vigencia de la Asignatura Desde 202310 
Última Actualización 17/03/2023 
Modalidad Educativa E-SUPPORT 
Régimen Asignatura DIURNO, VESPERTINO, EXECUTIVE 
Requisito  
DISTRIBUCIÓN DE HORAS TOTALES DE LA ASIGNATURA
 
Cátedra Laboratorio Ayudantía Taller Prácticas Trabajo
Personal
Trabajo Personal en
Entornos Virtuales Total
54 0 0 0 0 90 0 144 
 2. DESCRIPCIÓN DE LA ASIGNATURA
a asignatura ECONOMIA CIRCULAR Y DESARROLLO SOSTENIBLE ING1037 pertenece al ámbito disciplinar.  
El desarrollo sostenible se sustenta en la interdependencia entre las dimensiones ambiental, social y económica, los profesionales del área de la ingeniería
deberán asumir un rol esencial en proveer soluciones ingenieriles que permitan convertir ideas innovadoras en proyectos que contribuyan al desarrollo
sostenible. 
Estos nuevos proyectos deben considerar el ciclo de vida de sus productos, hacer un uso eficiente de las materias primasy sus procesos, junto con
considerar la gestión de sus residuos como parte importante de sus procesos.  En esta misma línea se deben integrar los procesos prod"
ING103_1,ING103,Economía Circular y Desarrollo Sostenible,3,programa,documentos/semestre_03/03_ING103_economia_circular_y_desarrollo_sostenible.pdf,"considerar el ciclo de vida de sus productos, hacer un uso eficiente de las materias primasy sus procesos, junto con
considerar la gestión de sus residuos como parte importante de sus procesos.  En esta misma línea se deben integrar los procesos productivos ya en
funcionamiento e integrar esta mirada circular, siempre considerando como base la normativa legal vigente. 
Este programa académico tiene por meta formativa que los estudiantes reconozcan los problemas ambientales, los objetivos de desarrollo sostenible y
desarrollar el pensamiento crítico para innovar y emprender en la economía circular. 
 
Conceptualmente, los estudiantes reconocerán los conceptos de sostenibilidad, economía circular y ecodiseño, en relación con el ciclo de vida de los
productos, antecedentes sobre impacto su ambiental y la normativa legal vigente. Procedimentalmente, aprenderán a analizar el impacto ambiental de los
productos, y a proponer mejoras en procesos industriales.Actitudinalmente, esta asignatura busca promover la ética profesional, el compromiso
comunitario y la responsabilidad ciudadana.  
 
La asignatura ING103 no tiene prerrequisitos y es una asignatura de nivel inicial que le permitirá analizar, en todas las siguientes asignaturas, su relación
con los desafíos que imponen la sostenibilidad. 
La asignatura considera el desarrollo de 6 evaluaciones (2 cátedra, 3 ejercicios y 1 examen), donde se evalúan los aspectos conceptuales y
procedimentales de la asignatura. 
 
 3. RESULTADOS DE A"
ING103_2,ING103,Economía Circular y Desarrollo Sostenible,3,programa,documentos/semestre_03/03_ING103_economia_circular_y_desarrollo_sostenible.pdf,"ación
con los desafíos que imponen la sostenibilidad. 
La asignatura considera el desarrollo de 6 evaluaciones (2 cátedra, 3 ejercicios y 1 examen), donde se evalúan los aspectos conceptuales y
procedimentales de la asignatura. 
 
 3. RESULTADOS DE APRENDIZAJE
Resultados  de
Aprendizaje Descripción
RAA1 Reconocer los problemas ambientales globales y locales que se presentan actualmente.
RAA2 Reconocer las dimensiones de la sostenibilidad y los objetivos de desarrollo sostenible.
RAA3 Realizar análisis a los procesos del ciclo de vida de los productos o servicios desde la mirada de la sostenibilidad y del impacto
en la economía.
RAA4 Analizar y proponer la circularidad en los negocios.
RAA5 Discutir situaciones o casos reales de economía circular y desarrollo sostenible.
 4. APORTES AL PERFIL DE EGRESO
Los aportes al perfil de egreso de las asignaturas transversales deben ser verificados en la matriz de tributación. 
 5. CONTENIDOS, ACTIVIDADES Y ACTITUDES
5.1 Contenido: Cátedra
N° Unidad Tema
1 Sostenibilidad
Problemas ambientales locales y globales: Contaminación, Residuos, deforestación , pérdida de Biodiversidad, Cambio
Climático. 
Crecimiento poblacional, ciudades, industria, uso de recursos y energía 
Conceptos principales del desarrollo Sustentable: Dimensión Ambiental, Social y Económica 
Desarrollo Sostenible:  
• Los ODS 
• ODS12 Producción y Consumo Responsable  
• ODS9 Industria Innovación e Infraestructura 
• ODS11 Ciudades y Comunidades Sostenible 
1 Sostenibilid"
ING103_3,ING103,Economía Circular y Desarrollo Sostenible,3,programa,documentos/semestre_03/03_ING103_economia_circular_y_desarrollo_sostenible.pdf,"l desarrollo Sustentable: Dimensión Ambiental, Social y Económica 
Desarrollo Sostenible:  
• Los ODS 
• ODS12 Producción y Consumo Responsable  
• ODS9 Industria Innovación e Infraestructura 
• ODS11 Ciudades y Comunidades Sostenible 
1 Sostenibilidad Ética profesional, compromiso comunitario.
1 Sostenibilidad Conociendo los ODS: Grupos de 2 o 3 estudiantes, analizan en profundidad uno de los ODS a elección a fin de identificar:
desafíos a nivel nacional y qué se está realizando a nivel de empresas o gobierno.

[Página 2]
Publicado por: DIRECCIÓN DE CATÁLOGO CURRICULAR
Fecha: 17 marzo 2023
Página: 2 de 3
2  Economía  Circular  y
Ecodiseño
• Conceptos principales de Economía Circular 
• Modelo productivo lineal y modelo productivo circular 
• Conceptos de reutilización, reparación, reciclaje y valorización.  
• Ciclo de vida de un producto para poder aplicar la E.C. 
• Ecodiseño 
• Casos prácticos 
2  Economía  Circular  y
Ecodiseño
Grupos de 2 o 3 estudiantes analizan problemas o necesidades reales en donde es posible aplicar conceptos de Economía
Circular y Ecodiseño. 
2  Economía  Circular  y
Ecodiseño Ética profesional, compromiso comunitario. 
3  Sostenibilidad  en  la
Industria y los Negocios
• Ser sostenibles en la industria 
• Analizar la circularidad para crear nuevos modelos de negocios. 
• Medir y evaluar la circularidad 
• Leyes que surgen para apoyar la economía circular en Chile. 
• Casos de éxito 
• Desafíos en sostenibilidad 
3  Sostenibilidad  en  la
Industri"
ING103_4,ING103,Economía Circular y Desarrollo Sostenible,3,programa,documentos/semestre_03/03_ING103_economia_circular_y_desarrollo_sostenible.pdf,"a 
• Analizar la circularidad para crear nuevos modelos de negocios. 
• Medir y evaluar la circularidad 
• Leyes que surgen para apoyar la economía circular en Chile. 
• Casos de éxito 
• Desafíos en sostenibilidad 
3  Sostenibilidad  en  la
Industria y los Negocios
Grupos de 2 o 3 estudiantes investigan y desarrollan un proyecto para solucionar el problema o necesidad seleccionado en la
unidad anterior. 
3  Sostenibilidad  en  la
Industria y los Negocios Ética profesional, compromiso comunitario. 
 6. ESTRATEGIAS METODOLÓGICAS
Los métodos de enseñanza utilizados en la asignatura son los siguientes:   
2. Método tradicional: a través de este método, el docente informa a los estudiantes sobre diversos saberes (conceptuales, procedimentales y actitudinales)
mediante clases expositivas y demostraciones, complementadas por libros de texto. 
3. Método facilitador de la comprensión : a través de este método, el docente ayuda a los estudiantes a construir significado para comprender ideas y
procesos claves; los guía en discusiones en torno a problemas complejos, textos, casos, proyectos o situaciones mediante el cuestionamiento, el
establecimiento de pruebas y la reflexión sobre procesos. 
4. Método de revisión del desempeño : a través de este método, el docente genera las condiciones necesarias para el desarrollo de las habilidades del
estudiante y permite que este se desempeñe autónomamente en diversos contextos de aprendizaje. De igual modo, el docente establece resultados de
apr"
ING103_5,ING103,Economía Circular y Desarrollo Sostenible,3,programa,documentos/semestre_03/03_ING103_economia_circular_y_desarrollo_sostenible.pdf,"e este método, el docente genera las condiciones necesarias para el desarrollo de las habilidades del
estudiante y permite que este se desempeñe autónomamente en diversos contextos de aprendizaje. De igual modo, el docente establece resultados de
aprendizaje claros en torno al desempeño del estudiante y supervisa, a través del modelamiento y la retroalimentación, el desarrollo de las habilidades.  
En la asignatura prevalecen los métodos facilitadores de la comprensión y de revisión del desempeño, debido a que se imparte en modalidad on line,
mediante actividades principalmente asincrónicas, especialmente diseñadas para guiar al estudiante en su aprendizaje, y plataformas para la revisión del
desempeño, mediante discusiones con pares o evaluaciones del docente. En la práctica esto se traduce en:  
• Desarrollo de ruta de aprendizaje dispuesta para cada unidad, con una dinámica de autoaprendizaje. 
• Desarrollo de actividades formativas y evaluativas de acuerdo con el calendario de la asignatura definido desde el inicio del curso. 
• Videos explicativos de conceptos, infografías, lecturas, disponibles como recursos de aprendizaje a través de la plataforma virtual Blackboard. 
• Actividades propuestas, basadas en la aplicación de lo aprendido y participación en un foro de discusión obligatorio, donde se realizará la interacción
entre los participantes de la asignatura. 
• Apoyo de un docente el cual irá acompañando al estudiante en todo el proceso de enseñanza aprendizaje, y qu"
ING103_6,ING103,Economía Circular y Desarrollo Sostenible,3,programa,documentos/semestre_03/03_ING103_economia_circular_y_desarrollo_sostenible.pdf,"aprendido y participación en un foro de discusión obligatorio, donde se realizará la interacción
entre los participantes de la asignatura. 
• Apoyo de un docente el cual irá acompañando al estudiante en todo el proceso de enseñanza aprendizaje, y que interactuará en la plataforma virtual a
través del foro de mensajes y discusión. 
 
 7. EVALUACIÓN
    7.1. PONDERACIONES
Régimen Ponderación Componente % Componente Subcomponente % Subcomponente
TODOS 22
EXAMEN 30 EXAMEN 100
CATEDRA 50
CATEDRA 1 50
CATEDRA 2 50
EJERCICIO 20
EJERCICIO 1 33.33
EJERCICIO 2 33.33
EJERCICIO 3 33.33
    7.2. ESTRATEGIA EVALUATIVA
Componente
Evaluativo
Resultado(s) de
Aprendizaje
Unidad que
se evalúa
Procedimiento
Evaluativo
Instrumento
Evaluativo
No hay registros
    7.3. DESCRIPCIÓN DE LA ESTRATEGIA EVALUATIVA Y NORMATIVA
 
 8. RECURSOS DE APRENDIZAJE
    8.1 BIBLIOGRAFÍA BÁSICA

[Página 3]
Publicado por: DIRECCIÓN DE CATÁLOGO CURRICULAR
Fecha: 17 marzo 2023
Página: 3 de 3
Autor(es) Año Título Lugar Editorial Ejemplares Estado LINK
Mihelcic,  James  R.  -
Zimmerman,  Julie
Beth.
2012 Ingenieria ambiental MEXICO ALFAOMEGA 2
Notas al Pie:"
LCE002_0,LCE002,Inglés II,3,programa,documentos/semestre_03/03_LCE002_ingles_ii.pdf,"[Página 1]
Publicado por: DIRECCIÓN DE CATÁLOGO CURRICULAR
Fecha: 07 marzo 2023
Página: 1 de 9
FAC.  DE  COMUNICACIONES  Y  ARTES,
INSTITUTO DE INGLÉS 
Programa: LCE002 
INGLÉS II 
Versión: 202310 
PROGRAMA DE ASIGNATURA: INGLÉS II - LCE002.
1. IDENTIFICACIÓN DE LA ASIGNATURA
Sigla LCE002 
Nombre INGLÉS II 
Créditos Totales (SCUDLA) 4 
Vigencia de la Asignatura Desde 202210 
Última Actualización 07/03/2023 
Modalidad Educativa BLENDED (SEMI-PRESENCIAL) 
Régimen Asignatura EXECUTIVE, ON-LINE 
Requisito ( LCE001 o WSI100 ) 
DISTRIBUCIÓN DE HORAS TOTALES DE LA ASIGNATURA
 
Cátedra Laboratorio Ayudantía Taller Prácticas Trabajo
Personal
Trabajo Personal en
Entornos Virtuales Total
0 0 0 54 0 22 32 108 

[Página 2]
Publicado por: DIRECCIÓN DE CATÁLOGO CURRICULAR
Fecha: 07 marzo 2023
Página: 2 de 9
 2. DESCRIPCIÓN DE LA ASIGNATURA
Los Talleres de LCE002 en sus distintas modalidades (LCE002, LCE0027 y LCE0029) son asignaturas de servicio. Su propósito formativo es el desarrollo de
competencias lingüístico-comunicativas en el idioma inglés correspondientes al nivel elemental A1+, según el estándar del Marco Común Europeo de
Referencia para las lenguas: aprendizaje, enseñanza, evaluación, (CEFR, por su sigla en inglés). La asignatura LCE002 busca desarrollar las competencias
lingüísticas del nivel A1+ de Acceso (Breakthrough). El nivel A1+ corresponde al nivel básico de uso generativo de la lengua, el punto en el que el
estudiante puede interactuar de forma sencilla sabe plantear y co"
LCE002_1,LCE002,Inglés II,3,programa,documentos/semestre_03/03_LCE002_ingles_ii.pdf,"2 busca desarrollar las competencias
lingüísticas del nivel A1+ de Acceso (Breakthrough). El nivel A1+ corresponde al nivel básico de uso generativo de la lengua, el punto en el que el
estudiante puede interactuar de forma sencilla sabe plantear y contestar preguntas sobre sí mismo, sobre el lugar donde vive, las personas que conoce y
las cosas que tiene; realiza afirmaciones sencillas en áreas de necesidad inmediata o relativas a temas muy cotidianos y sabe responder a cuestiones de
ese tipo cuando se las formulan a él. (CEFR 2002).
Si bien en las asignaturas de LCE002 se desarrollan las cuatro habilidades lingüísticas de escuchar, leer, escribir y hablar, se pone un énfasis en las
habilidades de escuchar y leer, atendiendo a que las asignaturas de LCE002 son de ciclo inicial y al orden natural de precedencia en que los hablantes de
una lengua desarrollan dichas habilidades.
El programa de inglés se imparte en tres modalidades diferentes: la modalidad semipresencial, la modalidad en línea sincrónica y la modalidad en línea
asíncrona. Las dos modalidades en línea responden a la necesidad de maximizar la flexibilidad, el contacto docente y la calendarización de contenidos. Las
tres modalidades son:
A) Modalidad Semipresencial. Esta modalidad de enseñanza combina clases presenciales en el campus con el trabajo en línea de los estudiantes, como
parte del trabajo personal.
B) Modalidad en línea con clases sincrónicas. Esta modalidad de enseñanza en línea combina sesiones de clase"
LCE002_2,LCE002,Inglés II,3,programa,documentos/semestre_03/03_LCE002_ingles_ii.pdf,"modalidad de enseñanza combina clases presenciales en el campus con el trabajo en línea de los estudiantes, como
parte del trabajo personal.
B) Modalidad en línea con clases sincrónicas. Esta modalidad de enseñanza en línea combina sesiones de clases sincrónicas semanales y tiempo de estudio
personal de los estudiantes.
C) Modalidad en línea asíncrono. Esta modalidad en línea requiere una mayor autonomía por parte del estudiante que debe realizar las actividades
asignadas de acuerdo con su disponibilidad y organización semanal. El académico interactúa con los estudiantes a través de grabaciones, es decir que no
hay clases sincrónicas con el académico y la retroalimentación es por escrito.
Para todas las modalidades, los contenidos de la asignatura están alojados en el aula virtual de Black Board (BB) donde los estudiantes tienen acceso a una
gran variedad de material semanal de práctica lingüística. Este material de estudio, desarrollado por el Instituto de Inglés, consiste en actividades de
vocabulario, pensamiento crítico, lecturas y guías de estudio. Además, en este espacio virtual, se encuentra alojada la plataforma de Discoveries (Edusoft),
que provee material de estudio de inglés general para los LCE002.
Los estudiantes son guiados y apoyados durante todas las etapas del proceso de aprendizaje por un académico de inglés con experiencia en las distintas
modalidades.
En las asignaturas de LCE002 los estudiantes deben cumplir con ciertas exigencias para que el proceso pue"
LCE002_3,LCE002,Inglés II,3,programa,documentos/semestre_03/03_LCE002_ingles_ii.pdf,"guiados y apoyados durante todas las etapas del proceso de aprendizaje por un académico de inglés con experiencia en las distintas
modalidades.
En las asignaturas de LCE002 los estudiantes deben cumplir con ciertas exigencias para que el proceso pueda concluir de manera exitosa, por ejemplo,
desarrollar la autonomía en el aprendizaje, especialmente en la modalidad 100% en línea. Por este motivo, al iniciar cada una de las asignaturas de LCE002
los estudiantes deberán firmar un Acuerdo de Aprendizaje por medio del cual toman conocimiento de las habilidades que se requieren para el uso de las
herramientas tecnológicas necesarias para realizar el trabajo en línea y se hacen responsables del desarrollo de ellas y de los hábitos de estudio para cada
modalidad.
Las asignaturas de LCE002 se articulan a través de tres tipos de saberes:
• Desde el saber conceptual, para formar hábitos de estudio. En esta modalidad de aprendizaje, al inicio del taller se realiza un proceso de inducción en
el que el estudiante toma conocimiento sobre cómo ocurre el aprendizaje en línea. Además, en cuanto al contenido de inglés del nivel A1+, el estudiante
se expone en el aula virtual a un repertorio básico de palabras y frases de uso diario tanto del ámbito personal y familiar, como de situaciones concretas de
su entorno inmediato; estructuras gramaticales sencillas, modelos de oraciones simples y conectores de uso habitual.
• Desde el conocimiento procedimental, en el transcurso de la asignatura, debe"
LCE002_4,LCE002,Inglés II,3,programa,documentos/semestre_03/03_LCE002_ingles_ii.pdf,"personal y familiar, como de situaciones concretas de
su entorno inmediato; estructuras gramaticales sencillas, modelos de oraciones simples y conectores de uso habitual.
• Desde el conocimiento procedimental, en el transcurso de la asignatura, deberán realizar actividades de las lecciones del aula virtual de BB,
plataforma de EduSoft y las tareas asignadas por el docente, además de participar en actividades comunicativas, demostrando oralmente su competencia
en el nivel A1+.
• Desde el saber actitudinal, en el desarrollo de una mirada crítica del rol que cumple una comunicación efectiva, cordial y responsable en
contextos multiculturales, facilitada por el uso del idioma inglés. Esto propicia el aprecio por una interacción racional en la resolución de conflictos y en las
diversas facetas del desarrollo profesional.
El sentido formativo de esta asignatura está relacionado con los sellos institucionales que se fortalecen en ella.
En primer lugar, los estudiantes deberán desarrollar habilidades comunicativas generales que les permiten participar en conversaciones de creciente
interés para la sociedad chilena. Para ello, el material del curso incorpora actividades que fomentan la capacidad de los estudiantes para desarrollar
habilidades de pensamiento crítico. Se hace referencia a esta habilidad en los valores declarados por la universidad, bajo el encabezado de ética
profesional.
En segundo lugar, el estudiante tendrá un punto de partida para conocer y apreciar culturas difere"
LCE002_5,LCE002,Inglés II,3,programa,documentos/semestre_03/03_LCE002_ingles_ii.pdf,"ades de pensamiento crítico. Se hace referencia a esta habilidad en los valores declarados por la universidad, bajo el encabezado de ética
profesional.
En segundo lugar, el estudiante tendrá un punto de partida para conocer y apreciar culturas diferentes a la comunidad de habla hispana.
Finalmente, por medio del enfoque de las modalidades de LCE002, el estudiante desarrollará la alfabetización digital, que es el tercer aspecto pertinente a
los sellos de la universidad.
Las asignaturas de LCE002 son de régimen semestral y consisten en el trabajo de 108 horas, para lograr los resultados de aprendizaje. 
En cuanto a la metodología, los estudiantes serán guiados para desarrollar actividades comunicativas de manera presencial, en la modalidad
semipresencial y utilizando herramientas tecnológicas, principalmente en las modalidades en línea; tales como foros, grabaciones de audio y ejercicios
disponibles en el aula virtual y/o chat; así como trabajos individuales o grupales y la grabación de videos, entre otros. La información de la asignatura será
comunicada a través de la asignatura en la página de www.udla.cl y los correos electrónicos de los estudiantes (institucionales y personales).
El académico es un facilitador del aprendizaje y orienta el trabajo en línea que realiza el estudiante, monitoreando y proporcionando retroalimentación
permanente y oportuna. El docente también produce material de apoyo, como, por ejemplo, videos explicativos de tareas y procesos, para el desarroll"
LCE002_6,LCE002,Inglés II,3,programa,documentos/semestre_03/03_LCE002_ingles_ii.pdf,"orienta el trabajo en línea que realiza el estudiante, monitoreando y proporcionando retroalimentación
permanente y oportuna. El docente también produce material de apoyo, como, por ejemplo, videos explicativos de tareas y procesos, para el desarrollo de
las habilidades que se requieren para el trabajo en línea de manera semanal.
El método de enseñanza utilizado en las asignaturas de LCE002 tienen como base el enfoque comunicativo de enseñanza de la lengua (CLT) y, por lo tanto,
su orientación metodológica está dada por la integración de las cuatro habilidades lingüísticas (comprensión lectora, comprensión auditiva, expresión
escrita e interacción o expresión oral) y la interacción comunicativa como medio y objetivo para lograr el aprendizaje. Los talleres LCE002 se enfocan en la
realización de actividades comunicativas en las que se practican estructuras, funciones y vocabulario para evidenciar el aprendizaje de las competencias
comunicativas lingüísticas generales y particulares del nivel A1+.
El sistema evaluativo para todas las modalidades de las asignaturas de LCE002 consiste en: dos Ejercicios (30%), una Cátedra (30%) y el Examen (40%). Al
inicio del curso, el académico compartirá en detalle el sistema evaluativo al igual que una calendarización de las evaluaciones para el semestre. Para más
información, referirse a la sección de Evaluación.
Referencias CEFR. (2002). Marco Común Europeo de Referencia para las Lenguas. Strasburgo: Consejo de Europa, Ministerio de Educaci"
LCE002_7,LCE002,Inglés II,3,programa,documentos/semestre_03/03_LCE002_ingles_ii.pdf,"e una calendarización de las evaluaciones para el semestre. Para más
información, referirse a la sección de Evaluación.
Referencias CEFR. (2002). Marco Común Europeo de Referencia para las Lenguas. Strasburgo: Consejo de Europa, Ministerio de Educación, Cultura y
Deporte/Instituto Cervantes.
 
 3. RESULTADOS DE APRENDIZAJE
Resultados  de
Aprendizaje Descripción
RAA1 Identificar un repertorio básico de palabras y frases relativas a sí mismo, del entorno inmediato y la rutina correspondientes al nivel A1
del CEFR en interacciones orales simples. (Listening)
RAA2 Distinguir las ideas principales de mensajes simples tales como aparecen en anuncios, llamadas telefónicas y conversaciones sencillas
sobre la rutina y situaciones familiares. (Listening)
RAA3 Distinguir las ideas principales de textos breves y simples tales como aparecen en avisos, correos electrónicos, posteos en
línea.(Reading)

[Página 3]
Publicado por: DIRECCIÓN DE CATÁLOGO CURRICULAR
Fecha: 07 marzo 2023
Página: 3 de 9
RAA4 Formular frases y oraciones simples para responder a requerimientos específicos tales como dar indicaciones o instrucciones, o bien
para lograr propósitos específicos, tales como escribir una invitación y rechazar o realizar una solicitud. (Writing)
RAA5 Utilizar estrategias de pre-escritura tales como escritura libre, listar ideas, organizadores gráficos, en preparación a la elaboración de
textos. (Writing)
RAA6 Aplicar formas de etiqueta social cotidianas en intercambios sociales breves, tale"
LCE002_8,LCE002,Inglés II,3,programa,documentos/semestre_03/03_LCE002_ingles_ii.pdf,"RAA5 Utilizar estrategias de pre-escritura tales como escritura libre, listar ideas, organizadores gráficos, en preparación a la elaboración de
textos. (Writing)
RAA6 Aplicar formas de etiqueta social cotidianas en intercambios sociales breves, tales como invitaciones, sugerencias, disculpas.(Speaking)
RAA7 Reproducir una historia breve a partir de una secuencia de eventos relacionados con el ámbito de las actividades diarias.(Speaking)
RAA8 Demostrar una actitud tolerante y respetuosa hacia la identidad cultural ajena, potenciando un criterio de ciudadanía internacional
responsable.
RAA9 Analizar argumentos falaces tal como se encuentran en la publicidad, la prensa, las redes sociales y encuentros sociales. (Critical
Thinking)
 4. APORTES AL PERFIL DE EGRESO
Los aportes al perfil de egreso de las asignaturas transversales deben ser verificados en la matriz de tributación. 
 5. CONTENIDOS, ACTIVIDADES Y ACTITUDES
5.2 Contenido: Trabajo Personal
N° Unidad Tema
1 Inducción
1.1 Inducción
El docente entrega instrucción semanal sobre las tareas que los estudiantes deben hacer durante la semana.
Las instrucciones se comunican vía correo electrónico y/o MiUDLA Avisos.
 
Las preguntas críticas y los puntos de acción son opciones para que el docente promueva la interacción con los estudiantes
del curso.
 
Puntos de acción:
• El docente informa sobre el curso:
requisitos para la aprobación, proceso evaluativo, horario de atención al estudiante, revisión del calendario de actividades y"
